transaction_id,customer_id,account_id,transaction_datetime,transaction_amount,merchant_name,merchant_category,payment_channel,device_type,device_id,ip_address,customer_age,customer_tenure_months,customer_city,customer_country,account_balance,failed_transactions_last_24h,transactions_last_24h,transactions_last_30d,avg_transaction_amount_30d,distance_from_home_km,is_international,is_new_device,row_id,transaction_date,transaction_time,transaction_dt,day_name,month_name,transaction_year,is_weekend,transaction_period,risk_score,customer_segment,transaction_category,fraud_flag
TXN1006507,CUST506507,ACC706507,"2026-01-25 09:34:48",3815.04,Flipkart,Electronics,"Credit Card",Tablet,DEV186572,77.212.66.229,71.0,154,London,UK,1027841.63,2,31,170,28885.53,1044.00,1,1,6411,2026-01-25,09:34:48,"2026-01-25 09:34:48",Sunday,January,2026,1,Morning,117.00,Premium,Medium,"High Risk"
TXN1006239,CUST506239,ACC706239,"2025-07-21 02:57:48",9019.97,Apple,Entertainment,"Mobile Wallet",MacBook,DEV378541,184.65.99.160,31.0,165,Pune,India,114639.22,3,39,153,63709.23,705.17,0,1,6412,2025-07-21,02:57:48,"2025-07-21 02:57:48",Monday,July,2025,0,Night,123.00,Regular,Medium,"High Risk"
TXN1006508,CUST506508,ACC706508,"2026-01-13 11:02:59",1548.85,Amazon,Entertainment,UPI,MacBook,DEV823778,205.24.103.96,27.0,43,Paris,France,737765.08,12,36,124,33907.43,10021.36,1,0,6413,2026-01-13,11:02:59,"2026-01-13 11:02:59",Tuesday,January,2026,0,Morning,212.00,Gold,Medium,"High Risk"
TXN1006316,CUST506316,ACC706316,"2024-11-03 01:46:41",13701.41,"Best buy",E-commerce,UPI,Android,DEV697739,106.236.179.150,78.0,3,Delhi,India,297088.02,3,38,27,72718.78,11461.59,0,1,6414,2024-11-03,01:46:41,"2024-11-03 01:46:41",Sunday,November,2024,1,Night,121.00,Gold,High,"High Risk"
TXN1006240,CUST506240,ACC706240,"2025-08-25 09:03:17",1873.52,Airbnb,Electronics,UPI,Android,DEV672131,129.210.128.71,21.0,88,Paris,France,123886.02,10,13,160,59056.50,9894.00,1,0,6415,2025-08-25,09:03:17,"2025-08-25 09:03:17",Monday,August,2025,0,Morning,146.00,Regular,Medium,"High Risk"
TXN1006317,CUST506317,ACC706317,"2024-09-10 07:00:11",1480.38,Apple,Retail,"Credit Card",Android,DEV909954,3.98.58.169,49,25,Dubai,UAE,1110507.22,6,35,35,56468.63,8204.38,1,1,6416,2024-09-10,07:00:11,"2024-09-10 07:00:11",Tuesday,September,2024,0,Morning,165.00,Premium,Medium,"High Risk"
TXN1006509,CUST506509,ACC706509,"2025-06-30 22:28:50",6902.44,Uber,Food,"Mobile Wallet",Windows,DEV805648,128.216.229.179,44.0,171,Vijayawada,India,1488077.43,0,6,164,28042.79,5144.88,0,1,6417,2025-06-30,22:28:50,"2025-06-30 22:28:50",Monday,June,2025,0,Evening,27.00,Premium,Medium,"Medium Risk"
TXN1006318,CUST506318,ACC706318,"2024-09-05 09:57:46",1582.80,Airbnb,Electronics,"Credit Card",Tablet,DEV101994,199.180.144.3,50.0,118,Chennai,Indai,1322765.61,11,10,96,46544.56,4110.64,0,1,6418,2024-09-05,09:57:46,"2024-09-05 09:57:46",Thursday,September,2024,0,Morning,145.00,Premium,Medium,"High Risk"
TXN1006510,CUST506510,ACC706510,"2025-07-05 20:53:33",8502.93,Uber,Food,"Debit Card",iPhone,DEV532024,77.135.66.128,32.0,11,Delhi,India,1252530.29,4,4,153,17378.41,14172.96,0,1,6419,2025-07-05,20:53:33,"2025-07-05 20:53:33",Saturday,July,2025,1,Evening,63.00,Premium,Medium,"High Risk"
TXN1006319,CUST506319,ACC706319,"2024-12-18 21:41:44",4107.20,Netflix,Food,"Credit Card",MacBook,DEV934837,195.68.182.36,28.0,7,Dubai,UAE,479266.72,6,10,16,56401.81,6204.93,1,0,6420,2024-12-18,21:41:44,"2024-12-18 21:41:44",Wednesday,December,2024,0,Evening,100.00,Gold,Medium,"High Risk"
TXN1006241,CUST506241,ACC706241,"2024-11-03 20:45:42",564.91,Apple,E-commerce,"Debit Card",Windows,DEV929021,202.59.110.74,80.0,52,Kolkata,India,976015.88,9,32,291,6981.11,14984.82,0,0,6421,2024-11-03,20:45:42,"2024-11-03 20:45:42",Sunday,November,2024,1,Evening,154.00,Gold,Low,"High Risk"
TXN1006320,CUST506320,ACC706320,"2026-01-05 18:06:39",900.77,Costco,E-commerce,"Net Banking",Tablet,DEV102533,3.233.111.225,78.0,51,London,UK,1482592.49,1,15,75,8189.93,4049.57,1,0,6422,2026-01-05,18:06:39,"2026-01-05 18:06:39",Monday,January,2026,0,Evening,60.00,Premium,Low,"High Risk"
TXN1006242,CUST506242,ACC706242,"2025-02-26 12:49:19",17345.49,Costco,Entertainment,UPI,iPhone,DEV985619,72.203.101.32,79.0,168,Kolkata,India,238332.26,9,7,214,49031.81,13596.01,0,0,6423,2025-02-26,12:49:19,"2025-02-26 12:49:19",Wednesday,February,2025,0,Afternoon,104.00,Regular,High,"High Risk"
TXN1006511,CUST506511,ACC706511,"2024-08-02 22:28:45",2328.07,Microsoft,Retail,UPI,Tablet,DEV260391,96.215.82.224,74.0,99,London,UK,226363.55,12,36,45,55779.28,5687.52,1,1,6424,2024-08-02,22:28:45,"2024-08-02 22:28:45",Friday,August,2024,0,Evening,227.00,Regular,Medium,"High Risk"
TXN1006321,CUST506321,ACC706321,"2025-06-07 04:56:11",327.67,Microsoft,Entertainment,"Net Banking",Android,DEV986345,12.60.69.72,55.0,102,Kolkata,India,1111526.65,11,12,39,28596.86,13432.92,0,0,6425,2025-06-07,04:56:11,"2025-06-07 04:56:11",Saturday,June,2025,1,Night,134.00,Premium,Low,"High Risk"
TXN1006243,CUST506243,ACC706243,"2025-06-22 22:20:40",1733.19,Amazon,E-commerce,UPI,iPhone,DEV794567,75.194.97.254,64.0,134,Vijayawada,India,770233.99,1,22,259,60197.22,8585.52,0,1,6426,2025-06-22,22:20:40,"2025-06-22 22:20:40",Sunday,June,2025,1,Evening,69.00,Gold,Medium,"High Risk"
TXN1006322,CUST506322,ACC706322,"2025-03-16 16:57:30",6952.50,Amazon,Entertainment,"Credit Card",Tablet,DEV449014,97.30.246.11,80.0,1,Tokyo,Japan,745638.72,3,27,289,25966.75,3636.60,1,1,6427,2025-03-16,16:57:30,"2025-03-16 16:57:30",Sunday,March,2025,1,Afternoon,119.00,Gold,Medium,"High Risk"
TXN1006244,CUST506244,ACC706244,"2026-06-15 04:49:18",1543.62,Target,E-commerce,UPI,Windows,DEV861313,169.203.155.221,62.0,111,Berlin,Germany,878513.43,10,33,133,47892.36,12681.21,1,0,6428,2026-06-15,04:49:18,"2026-06-15 04:49:18",Monday,June,2026,0,Night,186.00,Gold,Medium,"High Risk"
TXN1006512,CUST506512,ACC706512,"2025-11-16 18:52:02",21290.43,Microsoft,Food,"Debit Card",Android,DEV251468,158.10.138.148,60.0,152,Vijayawada,India,1444825.70,7,15,21,50494.28,11431.38,0,1,6429,2025-11-16,18:52:02,"2025-11-16 18:52:02",Sunday,November,2025,1,Evening,115.00,Premium,High,"High Risk"
TXN1006323,CUST506323,ACC706323,"2026-06-19 22:26:57",233.72,Alibaba,Entertainment,"Debit Card",MacBook,DEV737193,31.194.109.6,63.0,175,London,UK,300868.56,6,2,200,25659.60,3182.81,1,0,6430,2026-06-19,22:26:57,"2026-06-19 22:26:57",Friday,June,2026,0,Evening,84.00,Gold,Low,"High Risk"
TXN1006245,CUST506245,ACC706245,"2024-07-21 20:56:34",1057.46,Microsoft,Entertainment,"Mobile Wallet",MacBook,DEV289550,156.72.200.139,34.0,54,Hyderabad,India,773975.68,12,24,151,12119.52,6184.94,0,0,6431,2024-07-21,20:56:34,"2024-07-21 20:56:34",Sunday,July,2024,1,Evening,168.00,Gold,Medium,"High Risk"
TXN1006246,CUST506246,ACC706246,"2026-05-25 16:25:15",445.87,Target,Food,"Credit Card",Windows,DEV747652,144.13.13.72,58.0,138,Delhi,India,873071.27,5,7,122,43793.99,11161.17,0,0,6432,2026-05-25,16:25:15,"2026-05-25 16:25:15",Monday,May,2026,0,Afternoon,64.00,Gold,Low,"High Risk"
TXN1006324,CUST506324,ACC706324,"2024-10-16 10:32:45",2284.79,"Google play",Food,UPI,iPhone,DEV887275,151.28.213.123,25.0,68,Toronto,Canada,123532.52,0,34,75,33812.03,14514.39,1,0,6433,2024-10-16,10:32:45,"2024-10-16 10:32:45",Wednesday,October,2024,0,Morning,88.00,Regular,Medium,"High Risk"
TXN1006513,CUST506513,ACC706513,"2025-05-28 08:04:04",2393.15,Uber,Retail,UPI,iPhone,DEV261206,86.126.19.252,37.0,8,Bengaluru,India,258099.61,8,31,78,20969.98,11260.64,0,1,6434,2025-05-28,08:04:04,"2025-05-28 08:04:04",Wednesday,May,2025,0,Morning,157.00,Gold,Medium,"High Risk"
TXN1006247,CUST506247,ACC706247,"2026-04-01 19:52:16",6140.58,Airbnb,Retail,UPI,iPhone,DEV320516,140.152.252.144,42.0,62,Delhi,India,285029.94,4,12,166,65327.01,3383.61,0,0,6435,2026-04-01,19:52:16,"2026-04-01 19:52:16",Wednesday,April,2026,0,Evening,64.00,Gold,Medium,"High Risk"
TXN1006325,CUST506325,ACC706325,"2025-01-07 08:03:35",413.01,Netflix,Travel,"Debit Card",MacBook,DEV948421,183.198.33.243,43.0,124,Kolkata,India,164781.64,11,10,148,596.77,7728.21,0,1,6436,2025-01-07,08:03:35,"2025-01-07 08:03:35",Tuesday,January,2025,0,Morning,145.00,Regular,Low,"High Risk"
TXN1006248,CUST506248,ACC706248,"2025-11-18 19:26:35",548.39,Ebay,Electronics,UPI,iPhone,DEV136939,159.186.23.253,26.0,41,Ahmedabad,India,447224.32,7,28,80,51377.41,9667.39,0,1,6437,2025-11-18,19:26:35,"2025-11-18 19:26:35",Tuesday,November,2025,0,Evening,141.00,Gold,Low,"High Risk"
TXN1006514,CUST506514,ACC706514,"2025-12-21 07:30:07",1474.70,Samsung,Entertainment,"Mobile Wallet",Tablet,DEV490155,183.209.231.7,52.0,180,Delhi,India,144949.73,12,37,267,57223.65,10435.85,0,0,6438,2025-12-21,07:30:07,"2025-12-21 07:30:07",Sunday,December,2025,1,Morning,194.00,Regular,Medium,"High Risk"
TXN1006326,CUST506326,ACC706326,"2026-04-09 19:04:58",2674.10,"Google play",Retail,"Net Banking",iPhone,DEV792515,189.186.64.224,45.0,35,Hyderabad,India,1301457.30,7,9,66,48213.50,3360.97,0,1,6439,2026-04-09,19:04:58,"2026-04-09 19:04:58",Thursday,April,2026,0,Evening,103.00,Premium,Medium,"High Risk"
TXN1006249,CUST506249,ACC706249,"2026-03-15 03:48:40",4955.01,Walmart,Retail,"Net Banking",Tablet,DEV512553,200.247.150.187,20.0,63,Dubai,UAE,12260.61,1,14,183,25353.39,6189.77,1,0,6440,2026-03-15,03:48:40,"2026-03-15 03:48:40",Sunday,March,2026,1,Night,58.00,Regular,Medium,"High Risk"
TXN1006327,CUST506327,ACC706327,"2026-05-23 10:46:51",3307.70,Walmart,E-commerce,"Net Banking",Tablet,DEV834853,196.137.240.230,25.0,22,Berlin,Germany,196035.02,6,7,69,1051.62,5137.28,1,0,6441,2026-05-23,10:46:51,"2026-05-23 10:46:51",Saturday,May,2026,1,Morning,94.00,Regular,Medium,"High Risk"
TXN1006250,CUST506250,ACC706250,"2025-12-20 00:44:24",1358.51,Costco,Food,"Credit Card",Tablet,DEV869407,175.177.119.203,60.0,72,Chennai,India,334332.97,12,15,118,21650.80,607.18,0,0,6442,2025-12-20,00:44:24,"2025-12-20 00:44:24",Saturday,December,2025,1,Night,150.00,Gold,Medium,"High Risk"
TXN1006515,CUST506515,ACC706515,"2024-09-21 04:07:06",2518.89,Ebay,Entertainment,"Net Banking",Android,DEV854826,185.161.102.179,64.0,76,Pune,India,1416742.22,11,27,276,52033.49,12034.76,0,1,6443,2024-09-21,04:07:06,"2024-09-21 04:07:06",Saturday,September,2024,1,Night,179.00,Premium,Medium,"High Risk"
TXN1006251,CUST506251,ACC706251,"2025-02-01 22:50:33",3231.88,Flipkart,E-commerce,UPI,Android,DEV491533,165.117.41.111,28.0,102,Kolkata,India,406586.24,2,18,237,12436.70,14159.69,0,1,6444,2025-02-01,22:50:33,"2025-02-01 22:50:33",Saturday,February,2025,1,Evening,71.00,Gold,Medium,"High Risk"
TXN1006328,CUST506328,ACC706328,"2025-03-07 01:19:52",1536.60,Apple,Travel,UPI,Windows,DEV879158,105.65.2.99,78.0,84,Kolkata,India,714410.73,2,22,54,27992.61,4102.98,0,1,6445,2025-03-07,01:19:52,"2025-03-07 01:19:52",Friday,March,2025,0,Night,79.00,Gold,Medium,"High Risk"
TXN1006252,CUST506252,ACC706252,"2026-06-11 14:00:51",1332.67,Costco,Food,"Debit Card",iPhone,DEV423712,135.98.209.168,45.0,92,Kolkata,India,489952.72,7,14,115,54039.96,8888.36,0,1,6446,2026-06-11,14:00:51,"2026-06-11 14:00:51",Thursday,June,2026,0,Afternoon,113.00,Gold,Medium,"High Risk"
TXN1006253,CUST506253,ACC706253,"2026-03-02 09:21:45",2497.44,Uber,Travel,"Credit Card",Android,DEV273861,193.137.42.124,80.0,168,Berlin,Germany,940927.23,4,26,278,71106.51,14079.57,1,0,6447,2026-03-02,09:21:45,"2026-03-02 09:21:45",Monday,March,2026,0,Morning,112.00,Gold,Medium,"High Risk"
TXN1006254,CUST506254,ACC706254,"2024-08-28 05:53:47",1790.63,Uber,Travel,UPI,iPhone,DEV333573,189.254.153.120,65.0,96,Hyderabad,India,407820.07,8,40,222,5152.04,8807.14,0,0,6448,2024-08-28,05:53:47,"2024-08-28 05:53:47",Wednesday,August,2024,0,Night,160.00,Gold,Medium,"High Risk"
TXN1006255,CUST506255,ACC706255,"2024-06-23 14:52:33",1870.21,Amazn,Entertainment,"Mobile Wallet",iPhone,DEV551685,142.237.185.16,47.0,135,Paris,France,660773.40,7,8,248,66131.74,10364.48,1,0,6449,2024-06-23,14:52:33,"2024-06-23 14:52:33",Sunday,June,2024,1,Afternoon,106.00,Gold,Medium,"High Risk"
TXN1006329,CUST506329,ACC706329,"2024-08-30 22:30:25",1029.65,Target,Food,"Net Banking",Android,DEV800421,135.252.210.110,47.0,42,Ahmedabad,India,1404085.81,10,15,222,46739.81,4408.68,0,1,6450,2024-08-30,22:30:25,"2024-08-30 22:30:25",Friday,August,2024,0,Evening,145.00,Premium,Medium,"High Risk"
TXN1006516,CUST506516,ACC706516,"2025-02-21 23:28:28",2493.22,Amazon,Electronics,"Debit Card",MacBook,DEV373610,208.108.178.29,37.0,123,London,UK,395091.29,4,13,25,52921.33,6633.23,1,1,6451,2025-02-21,23:28:28,"2025-02-21 23:28:28",Friday,February,2025,0,Evening,101.00,Gold,Medium,"High Risk"
TXN1006330,CUST506330,ACC706330,"2025-01-09 18:36:37",826.70,Alibaba,Electronics,"Debit Card",Tablet,DEV821371,212.172.253.3,29.0,177,Pune,India,878515.20,6,5,107,60987.03,622.74,0,1,6452,2025-01-09,18:36:37,"2025-01-09 18:36:37",Thursday,January,2025,0,Evening,85.00,Gold,Low,"High Risk"
TXN1006256,CUST506256,ACC706256,"2025-04-11 21:39:02",6331.45,Ebay,Entertainment,"Debit Card",Tablet,DEV899598,176.30.144.120,72.0,169,Ahmedabad,India,1042568.09,9,32,300,58184.75,629.56,0,1,6453,2025-04-11,21:39:02,"2025-04-11 21:39:02",Friday,April,2025,0,Evening,169.00,Premium,Medium,"High Risk"
TXN1006517,CUST506517,ACC706517,"2024-10-16 17:37:23",3192.27,"Google play",Food,UPI,iPhone,DEV916809,217.95.88.59,23.0,97,Bengaluru,India,1379388.22,2,40,118,5346.73,14278.83,0,1,6454,2024-10-16,17:37:23,"2024-10-16 17:37:23",Wednesday,October,2024,0,Afternoon,115.00,Premium,Medium,"High Risk"
TXN1006257,CUST506257,ACC706257,"2025-04-23 02:09:27",1834.33,Target,Travel,"Mobile Wallet",Windows,DEV669625,219.136.68.190,78.0,77,Delhi,India,856937.67,9,27,132,32411.73,14010.45,0,0,6455,2025-04-23,02:09:27,"2025-04-23 02:09:27",Wednesday,April,2025,0,Night,144.00,Gold,Medium,"High Risk"
TXN1006331,CUST506331,ACC706331,"2026-02-06 01:32:55",1765.75,"Best buy",Entertainment,"Mobile Wallet",iPhone,DEV158034,160.140.239.60,60.0,123,Mumbai,India,1487538.65,11,31,189,41556.63,14213.32,0,0,6456,2026-02-06,01:32:55,"2026-02-06 01:32:55",Friday,February,2026,0,Night,172.00,Premium,Medium,"High Risk"
TXN1006258,CUST506258,ACC706258,"2026-04-07 01:30:55",605.91,Netflix,Food,"Mobile Wallet",iPhone,DEV548431,223.29.43.36,38.0,154,Vijayawada,India,312991.70,11,30,241,48807.13,6672.76,0,1,6457,2026-04-07,01:30:55,"2026-04-07 01:30:55",Tuesday,April,2026,0,Night,185.00,Gold,Low,"High Risk"
TXN1006518,CUST506518,ACC706518,"2026-05-09 13:14:50",1954.90,"Best buy",Electronics,"Debit Card",MacBook,DEV787351,144.159.66.229,61.0,101,Bengaluru,India,536926.81,2,28,9,71142.17,4840.04,0,1,6458,2026-05-09,13:14:50,"2026-05-09 13:14:50",Saturday,May,2026,1,Afternoon,91.00,Gold,Medium,"High Risk"
TXN1006259,CUST506259,ACC706259,"2025-03-07 04:34:55",366.64,Ebay,Food,"Credit Card",iPhone,DEV368707,195.20.180.58,35.0,6,Bengaluru,India,1303057.52,2,6,24,36909.99,13457.46,0,0,6459,2025-03-07,04:34:55,"2025-03-07 04:34:55",Friday,March,2025,0,Night,32.00,Premium,Low,"Medium Risk"
TXN1006519,CUST506519,ACC706519,"2026-03-24 17:18:19",5264.88,Flipkart,E-commerce,"Credit Card",iPhone,DEV869953,90.247.251.161,71.0,145,Mumbai,India,307611.28,4,32,98,71764.26,3807.40,0,0,6460,2026-03-24,17:18:19,"2026-03-24 17:18:19",Tuesday,March,2026,0,Afternoon,104.00,Gold,Medium,"High Risk"
TXN1006260,CUST506260,ACC706260,"2024-10-17 11:14:10",1023.31,Alibaba,Electronics,"Debit Card",MacBook,DEV837838,33.234.211.17,19.0,161,Pune,India,824029.53,4,24,281,32923.08,10840.17,0,0,6461,2024-10-17,11:14:10,"2024-10-17 11:14:10",Thursday,October,2024,0,Morning,88.00,Gold,Medium,"High Risk"
TXN1006261,CUST506261,ACC706261,"2026-03-25 01:06:29",3443.08,"Best buy",Retail,UPI,iPhone,DEV423200,108.81.150.101,54.0,144,Pune,India,214917.53,3,15,195,8529.76,14259.32,0,0,6462,2026-03-25,01:06:29,"2026-03-25 01:06:29",Wednesday,March,2026,0,Night,60.00,Regular,Medium,"High Risk"
TXN1006520,CUST506520,ACC706520,"2026-04-21 07:37:25",596.85,Microsoft,E-commerce,"Debit Card",Windows,DEV453782,210.108.247.164,41.0,84,Delhi,India,628967.14,2,1,283,34364.69,11450.32,0,0,6463,2026-04-21,07:37:25,"2026-04-21 07:37:25",Tuesday,April,2026,0,Morning,22.00,Gold,Low,"Low Risk"
TXN1006521,CUST506521,ACC706521,"2024-08-22 03:45:22",2227.31,Costco,Retail,"Credit Card",Windows,DEV377803,201.211.253.162,62.0,113,Tokyo,Japan,977642.57,10,10,61,8554.18,2800.18,1,1,6464,2024-08-22,03:45:22,"2024-08-22 03:45:22",Thursday,August,2024,0,Night,155.00,Gold,Medium,"High Risk"
TXN1006541,CUST506541,ACC706541,"2025-10-26 03:47:12",1049.42,Target,Entertainment,"Debit Card",Android,DEV999576,221.23.43.154,51.0,56,Pune,India,1117718.91,7,38,271,33893.26,10153.78,0,0,6465,2025-10-26,03:47:12,"2025-10-26 03:47:12",Sunday,October,2025,1,Night,146.00,Premium,Medium,"High Risk"
TXN1006522,CUST506522,ACC706522,"2025-10-08 18:55:08",1584.09,Apple,Entertainment,"Net Banking",MacBook,DEV895901,177.230.83.147,36.0,90,Bengaluru,India,666362.01,4,40,270,51040.25,1377.64,0,0,6466,2025-10-08,18:55:08,"2025-10-08 18:55:08",Wednesday,October,2025,0,Evening,120.00,Gold,Medium,"High Risk"
TXN1006542,CUST506542,ACC706542,"2026-04-27 01:09:27",479.54,Apple,Travel,"Debit Card",Tablet,DEV196749,139.178.111.71,53.0,155,Hyderabad,India,116384.69,5,25,266,4324.94,2492.56,0,1,6467,2026-04-27,01:09:27,"2026-04-27 01:09:27",Monday,April,2026,0,Night,115.00,Regular,Low,"High Risk"
TXN1006523,CUST506523,ACC706523,"2025-05-04 09:34:21",2979.88,Uber,E-commerce,"Debit Card",Android,DEV262769,162.251.217.175,43.0,42,Chennai,India,29588.97,9,20,104,68857.02,1777.05,0,0,6468,2025-05-04,09:34:21,"2025-05-04 09:34:21",Sunday,May,2025,1,Morning,130.00,Regular,Medium,"High Risk"
TXN1006543,CUST506543,ACC706543,"2025-04-28 13:37:19",1743.43,Airbnb,Electronics,"Credit Card",Tablet,DEV546068,214.105.20.248,34.0,79,Mumbai,India,496180.41,11,2,240,20202.35,13160.86,0,0,6469,2025-04-28,13:37:19,"2025-04-28 13:37:19",Monday,April,2025,0,Afternoon,114.00,Gold,Medium,"High Risk"
TXN1006524,CUST506524,ACC706524,"2024-10-14 03:55:25",249.31,Uber,Entertainment,"Debit Card",Tablet,DEV295652,196.181.26.151,43.0,127,Kolkata,India,1450219.26,8,40,182,66045.71,1176.08,0,0,6470,2024-10-14,03:55:25,"2024-10-14 03:55:25",Monday,October,2024,0,Night,160.00,Premium,Low,"High Risk"
TXN1006544,CUST506544,ACC706544,"2024-08-05 10:38:10",485.38,Flipkart,Electronics,"Credit Card",Tablet,DEV528491,194.133.150.32,55.0,157,Sydney,Australia,1416897.34,11,17,211,22736.93,9443.61,1,0,6471,2024-08-05,10:38:10,"2024-08-05 10:38:10",Monday,August,2024,0,Morning,164.00,Premium,Low,"High Risk"
TXN1006525,CUST506525,ACC706525,"2025-08-15 11:53:18",2883.05,Amazon,Electronics,UPI,Tablet,DEV151767,157.176.233.192,74.0,76,Hyderabad,India,943069.15,11,40,214,74737.73,2651.73,0,0,6472,2025-08-15,11:53:18,"2025-08-15 11:53:18",Friday,August,2025,0,Morning,190.00,Gold,Medium,"High Risk"
TXN1006545,CUST506545,ACC706545,"2025-12-04 09:26:49",2545.27,Samsung,Food,"Credit Card",iPhone,DEV528968,219.216.12.197,56.0,161,Pune,India,424642.90,12,35,48,49399.78,6407.21,0,1,6473,2025-12-04,09:26:49,"2025-12-04 09:26:49",Thursday,December,2025,0,Morning,205.00,Gold,Medium,"High Risk"
TXN1006611,CUST506611,ACC706611,"2024-07-04 11:25:33",1115.58,"Best buy",Entertainment,"Net Banking",iPhone,DEV596244,55.33.171.128,64.0,2,Singapore,Singapore,1429715.60,0,32,57,6708.30,4492.88,1,1,6474,2024-07-04,11:25:33,"2024-07-04 11:25:33",Thursday,July,2024,0,Morning,99.00,Premium,Medium,"High Risk"
TXN1006546,CUST506546,ACC706546,"2024-10-16 07:48:34",5089.35,Costco,Travel,"Debit Card",iPhone,DEV127428,213.185.76.96,49.0,36,Dubai,UAE,834467.66,8,12,297,36279.41,14423.60,1,0,6475,2024-10-16,07:48:34,"2024-10-16 07:48:34",Wednesday,October,2024,0,Morning,124.00,Gold,Medium,"High Risk"
TXN1006526,CUST506526,ACC706526,"2025-06-07 19:37:32",2062.10,Alibaba,Electronics,"Net Banking",Tablet,DEV896435,186.78.161.162,71.0,91,Chennai,India,140934.54,0,34,238,11888.01,13734.92,0,0,6476,2025-06-07,19:37:32,"2025-06-07 19:37:32",Saturday,June,2025,1,Evening,68.00,Regular,Medium,"High Risk"
TXN1006612,CUST506612,ACC706612,"2025-03-21 19:55:37",563.18,Samsung,Travel,"Debit Card",MacBook,DEV605354,108.179.146.128,32.0,129,Vijayawada,India,394824.35,3,17,222,46005.52,11580.49,0,0,6477,2025-03-21,19:55:37,"2025-03-21 19:55:37",Friday,March,2025,0,Evening,64.00,Gold,Low,"High Risk"
TXN1006547,CUST506547,ACC706547,"2026-04-16 20:18:44",4163.63,Alibaba,Food,"Debit Card",iPhone,DEV957461,198.199.98.97,47.0,81,Chennai,India,1488615.00,12,6,11,28004.35,4652.08,0,1,6478,2026-04-16,20:18:44,"2026-04-16 20:18:44",Thursday,April,2026,0,Evening,147.00,Premium,Medium,"High Risk"
TXN1006527,CUST506527,ACC706527,"2024-07-23 16:41:02",371.08,Microsoft,E-commerce,"Mobile Wallet",MacBook,DEV824178,190.146.173.215,41.0,75,Chennai,India,898749.25,8,27,1,64616.22,1753.67,0,0,6479,2024-07-23,16:41:02,"2024-07-23 16:41:02",Tuesday,July,2024,0,Afternoon,134.00,Gold,Low,"High Risk"
TXN1006613,CUST506613,ACC706613,"2026-05-14 00:43:13",2166.13,Uber,Travel,"Net Banking",Tablet,DEV665894,167.168.237.208,24.0,154,Bengaluru,India,946365.45,9,37,265,55304.29,14293.56,0,0,6480,2026-05-14,00:43:13,"2026-05-14 00:43:13",Thursday,May,2026,0,Night,164.00,Gold,Medium,"High Risk"
TXN1006548,CUST506548,ACC706548,"2025-02-28 11:54:09",491.25,Flipkart,Entertainment,"Mobile Wallet",iPhone,DEV884302,85.56.249.120,30.0,142,Singapore,Singapore,343951.99,5,20,135,30967.08,8324.35,1,0,6481,2025-02-28,11:54:09,"2025-02-28 11:54:09",Friday,February,2025,0,Morning,110.00,Gold,Low,"High Risk"
TXN1006614,CUST506614,ACC706614,"2025-08-08 07:01:47",3071.80,Target,Retail,"Debit Card",Windows,DEV939719,154.195.217.190,33.0,151,Chennai,India,792907.00,1,16,79,50113.28,9191.99,0,0,6482,2025-08-08,07:01:47,"2025-08-08 07:01:47",Friday,August,2025,0,Morning,42.00,Gold,Medium,"Medium Risk"
TXN1006549,CUST506549,ACC706549,"2026-03-21 13:49:56",451.25,Apple,Entertainment,"Mobile Wallet",MacBook,DEV116868,49.51.189.66,75.0,23,"New York",USA,404000.83,10,31,227,2116.37,529.10,1,1,6483,2026-03-21,13:49:56,"2026-03-21 13:49:56",Saturday,March,2026,1,Afternoon,197.00,Gold,Low,"High Risk"
TXN1006615,CUST506615,ACC706615,"2025-11-06 07:09:11",3014.35,Costco,E-commerce,"Mobile Wallet",Android,DEV655358,126.100.216.91,33.0,98,Singapore,Singapore,531732.00,8,9,79,3053.53,6416.13,1,1,6484,2025-11-06,07:09:11,"2025-11-06 07:09:11",Thursday,November,2025,0,Morning,133.00,Gold,Medium,"High Risk"
TXN1006550,CUST506550,ACC706550,"2025-05-08 18:44:55",978.06,Netflix,Retail,"Debit Card",MacBook,DEV785801,199.16.168.53,73.0,88,Ahmedabad,India,1380828.71,11,3,124,35452.42,6887.11,0,0,6485,2025-05-08,18:44:55,"2025-05-08 18:44:55",Thursday,May,2025,0,Evening,116.00,Premium,Low,"High Risk"
TXN1006616,CUST506616,ACC706616,"2026-04-30 14:39:05",565.33,Apple,Food,"Net Banking",iPhone,DEV330203,181.219.192.125,46.0,127,Toronto,Canada,607062.52,4,9,36,39827.86,4505.69,1,0,6486,2026-04-30,14:39:05,"2026-04-30 14:39:05",Thursday,April,2026,0,Afternoon,78.00,Gold,Low,"High Risk"
TXN1006551,CUST506551,ACC706551,"2026-01-28 00:57:58",1644.44,Microsoft,Food,UPI,Windows,DEV176560,128.7.158.97,32.0,131,Kolkata,India,1452586.38,10,4,95,20919.11,4221.33,0,1,6487,2026-01-28,00:57:58,"2026-01-28 00:57:58",Wednesday,January,2026,0,Night,123.00,Premium,Medium,"High Risk"
TXN1006617,CUST506617,ACC706617,"2025-12-29 05:58:59",969.90,Ebay,Electronics,"Net Banking",MacBook,DEV792970,84.180.208.47,72.0,144,Berlin,Germany,1106156.13,2,9,184,1816.15,10588.47,1,1,6488,2025-12-29,05:58:59,"2025-12-29 05:58:59",Monday,December,2025,0,Night,73.00,Premium,Low,"High Risk"
