transaction_id,customer_id,account_id,transaction_datetime,transaction_amount,merchant_name,merchant_category,payment_channel,device_type,device_id,ip_address,customer_age,customer_tenure_months,customer_city,customer_country,account_balance,failed_transactions_last_24h,transactions_last_24h,transactions_last_30d,avg_transaction_amount_30d,distance_from_home_km,is_international,is_new_device
TXN1007238,CUST507238,ACC707238,2024-12-24 01:23:24.660863,1388.9,Flipkart,Retail,Debit Card,Windows,DEV553104,193.77.49.101,41.0,153,Berlin,Germany,14119.38,11,20,205,16483.4,12943.57,1,1
TXN1007239,CUST507239,ACC707239,2025-07-03 20:27:02.801069,549.59,Alibaba,Electronics,Mobile Wallet,Tablet,DEV595890,155.224.102.207,21.0,145,Chennai,India,860785.09,4,27,233,55901.33,4003.77,0,0
TXN1007240,CUST507240,ACC707240,2025-05-02 04:36:50.687787,4649.27,Amazon,Entertainment,UPI,iPhone,DEV985923,222.206.45.26,72.0,132,Kolkata,India,1289590.39,3,19,98,50917.73,4014.1,0,0
TXN1007241,CUST507241,ACC707241,2024-10-20 03:09:29.452131,2933.18,Flipkart,Travel,Credit Card,Tablet,DEV501315,207.254.4.33,36.0,64,Bengaluru,India,428415.82,11,0,129,46176.2,272.94,0,0
TXN1007242,CUST507242,ACC707242,2025-11-06 09:27:52.707921,362.77,Airbnb,E-commerce,Debit Card,iPhone,DEV769148,162.83.213.136,23.0,150,Chennai,India,1327237.51,10,2,34,35904.25,14463.83,0,1
TXN1007243,CUST507243,ACC707243,2025-03-19 12:21:13.223066,810.79,Alibaba,Electronics,Debit Card,Tablet,DEV419311,204.112.215.213,18.0,164,Hyderabad,India,600049.04,2,6,80,54088.75,14495.73,0,1
TXN1007244,CUST507244,ACC707244,2025-11-29 16:11:06.517700,2129.77,Microsoft,E-commerce,Debit Card,MacBook,DEV340553,124.43.155.201,38.0,77,Berlin,Germany,1202947.67,0,6,200,28390.74,12123.94,1,0
TXN1007245,CUST507245,ACC707245,2024-12-16 04:30:20.779224,1643.56,Best Buy,Electronics,Debit Card,MacBook,DEV740633,161.12.221.179,53.0,105,Mumbai,India,1091794.54,6,5,75,45371.56,12117.97,0,1
TXN1007246,CUST507246,ACC707246,2026-01-09 15:59:11.345104,1288.69,Costco,Retail,Net Banking,iPhone,DEV347939,48.70.75.254,73.0,159,Bengaluru,India,1222594.02,8,20,233,44573.4,6685.91,0,0
TXN1007247,CUST507247,ACC707247,2025-10-09 02:52:18.997636,1364.14,Microsoft,Electronics,UPI,MacBook,DEV952688,101.48.227.239,54.0,45,Vijayawada,India,1088807.88,8,20,271,71253.69,102.07,0,1
TXN1007248,CUST507248,ACC707248,2024-11-01 15:36:53.034526,375.61,Uber,Retail,UPI,Android,DEV343993,202.46.105.141,37.0,45,Hyderabad,India,486217.52,0,3,254,28756.9,3269.92,0,0
TXN1007249,CUST507249,ACC707249,2026-03-04 02:04:26.649099,7611.0,Alibaba,Entertainment,Credit Card,Tablet,DEV949055,197.198.252.197,53.0,14,Vijayawada,India,524516.72,1,5,230,9945.91,5385.84,0,1
TXN1007250,CUST507250,ACC707250,2024-12-30 23:09:55.625516,5451.51,Samsung,Entertainment,Mobile Wallet,Android,DEV557595,196.216.3.230,56.0,40,Mumbai,India,1345165.58,0,24,175,48647.89,6536.74,0,1
TXN1007251,CUST507251,ACC707251,2025-06-09 00:26:21.856934,3939.56,Google Play,Entertainment,Debit Card,MacBook,DEV264725,110.53.137.184,39.0,156,Singapore,Singapore,1133461.6,6,27,94,25784.06,5318.12,1,1
TXN1007252,CUST507252,ACC707252,2024-11-02 22:38:51.251638,1801.06,Uber,Food,Net Banking,Android,DEV349328,108.203.253.80,49.0,9,Pune,India,1367364.47,0,27,236,6520.9,14565.85,0,1
TXN1007253,CUST507253,ACC707253,2025-05-09 13:17:11.853147,2519.99,eBay,Electronics,Net Banking,Android,DEV175890,4.179.246.146,24.0,123,Mumbai,India,321430.46,10,33,116,72255.06,11748.32,0,0
TXN1007254,CUST507254,ACC707254,2025-07-05 10:21:16.180136,7322.61,Google Play,Entertainment,Mobile Wallet,iPhone,DEV537084,181.138.112.72,29.0,154,Hyderabad,India,1440302.75,10,26,3,67543.63,12932.15,0,0
TXN1007255,CUST507255,ACC707255,2026-03-09 10:13:40.235481,1039.68,eBay,Retail,Debit Card,iPhone,DEV483989,35.125.3.89,72.0,118,,India,1385208.58,7,24,113,11564.91,14059.9,0,1
TXN1007256,CUST507256,ACC707256,2026-05-30 16:27:58.659846,1565.35,Amazon,Travel,Debit Card,MacBook,DEV332862,72.126.241.174,42.0,130,Sydney,Australia,866399.35,3,37,38,45886.06,7829.4,1,0
TXN1007257,CUST507257,ACC707257,2024-10-02 20:39:16.350375,247.57,Walmart,Travel,Mobile Wallet,MacBook,DEV517082,69.147.191.163,78.0,113,Tokyo,Japan,1384163.38,9,21,253,56148.42,9549.82,1,0
TXN1007258,CUST507258,ACC707258,2024-09-26 01:06:40.260898,2109.01,Airbnb,Travel,UPI,Windows,DEV896296,160.139.93.252,42.0,6,Delhi,India,862846.4,1,21,25,17032.05,13448.59,0,1
TXN1007259,CUST507259,ACC707259,2024-09-17 23:59:44.055594,1880.1,Samsung,Retail,Credit Card,Windows,DEV226960,168.12.208.143,61.0,112,Hyderabad,India,365383.42,1,6,22,37394.77,4086.87,0,0
TXN1007260,CUST507260,ACC707260,2024-11-27 20:20:35.854394,1110.26,Target,Entertainment,Debit Card,MacBook,DEV157000,36.2.182.31,43.0,137,London,UK,508176.32,10,0,42,594.52,4490.88,1,0
TXN1007261,CUST507261,ACC707261,2025-01-25 18:53:50.159518,3165.66,Samsung,Food,Net Banking,iPhone,DEV432559,209.125.107.195,21.0,152,Berlin,Germany,848396.74,3,7,280,71305.87,4730.13,1,0
TXN1007262,CUST507262,ACC707262,2026-03-09 09:03:37.523568,2515.19,Apple,Food,Credit Card,MacBook,DEV993393,81.28.7.87,47.0,118,Mumbai,India,910490.9,8,16,176,18480.15,4341.83,0,0
TXN1007263,CUST507263,ACC707263,2024-08-20 09:45:37.170710,6876.77,Alibaba,Electronics,UPI,Tablet,DEV180963,203.193.109.159,36.0,2,Berlin,Germany,141727.63,12,33,258,59919.46,14224.96,1,0
TXN1007264,CUST507264,ACC707264,2025-12-26 16:59:37.941382,637.48,Best Buy,Retail,Net Banking,Android,DEV511656,186.66.61.183,80.0,82,Chennai,India,658370.25,11,37,165,18648.11,4861.43,0,1
TXN1007265,CUST507265,ACC707265,2025-03-31 09:01:34.713489,1032.08,Alibaba,Retail,Debit Card,iPhone,DEV791023,140.105.33.233,18.0,9,Dubai,UAE,601164.43,3,9,26,31188.66,10029.07,1,0
TXN1007266,CUST507266,ACC707266,2025-01-10 22:39:21.290382,4038.83,Target,Electronics,Net Banking,Windows,DEV350856,12.40.103.96,53.0,118,Toronto,Canada,643335.5,1,20,119,22732.15,10650.86,1,0
TXN1007267,CUST507267,ACC707267,2026-02-10 15:55:13.050812,1558.11,Google Play,Entertainment,UPI,MacBook,DEV931706,157.155.34.212,34.0,86,Kolkata,India,851019.59,11,20,260,53751.34,1862.65,0,0
TXN1007268,CUST507268,ACC707268,2024-07-18 16:28:08.206385,1741.16,Amazon,E-commerce,Debit Card,Tablet,DEV736645,221.81.106.140,57.0,176,Singapore,Singapore,1140950.29,8,35,205,28026.06,39.76,1,0
TXN1007269,CUST507269,ACC707269,2024-08-25 16:44:28.728229,18029.92,Costco,Entertainment,Mobile Wallet,Tablet,DEV308588,199.187.135.240,41.0,25,Mumbai,India,1215836.62,0,5,169,18795.65,8629.94,0,1
TXN1007270,CUST507270,ACC707270,2026-04-06 04:17:18.588733,521.29,Netflix,E-commerce,Debit Card,Windows,DEV374233,163.158.247.26,60.0,43,Tokyo,Japan,915864.66,2,5,279,53383.0,3166.35,1,0
TXN1007271,CUST507271,ACC707271,2025-06-27 00:21:48.566729,1652.08,Microsoft,E-commerce,Mobile Wallet,MacBook,DEV545504,219.106.178.136,25.0,36,Chennai,India,1433822.0,2,14,94,28715.0,9484.55,0,1
TXN1007272,CUST507272,ACC707272,2025-12-31 16:59:34.839956,843.95,Airbnb,E-commerce,UPI,Tablet,DEV364282,222.163.175.59,72.0,108,Kolkata,India,1209565.2,1,8,88,32083.23,13503.67,0,0
TXN1007273,CUST507273,ACC707273,2024-07-01 22:36:17.779500,4812.39,Flipkart,E-commerce,Debit Card,MacBook,DEV148288,116.128.161.3,63.0,131,Vijayawada,India,1021732.65,12,4,165,41396.16,6572.21,0,0
TXN1007274,CUST507274,ACC707274,2025-02-02 07:41:04.571365,998.78,Walmart,Entertainment,Credit Card,Tablet,DEV120788,201.93.210.37,52.0,118,Kolkata,India,658683.21,12,15,280,24022.24,6447.79,0,1
TXN1007275,CUST507275,ACC707275,2025-02-09 23:12:07.369646,2550.3,Apple,Food,Debit Card,Android,DEV669246,135.33.78.47,25.0,17,Ahmedabad,India,927160.85,1,34,217,21649.42,6620.36,0,1
TXN1007276,CUST507276,ACC707276,2025-06-12 11:38:22.094175,3792.84,Target,Electronics,UPI,Windows,DEV176520,218.189.65.166,64.0,163,Hyderabad,India,770249.97,5,32,97,24896.53,790.98,0,1
TXN1007277,CUST507277,ACC707277,2026-04-10 06:56:24.229728,3790.65,Apple,Retail,Net Banking,Android,DEV727480,33.146.154.111,72.0,164,Toronto,Canada,610873.07,5,37,62,26926.11,12325.61,1,0
TXN1007278,CUST507278,ACC707278,2025-05-17 09:23:19.118120,2316.7,Target,Electronics,UPI,Android,DEV849957,219.131.185.80,72.0,72,Chennai,India,877974.87,12,2,253,55615.8,5793.12,0,0
TXN1007279,CUST507279,ACC707279,2025-03-11 11:21:41.551763,1739.67,Costco,Retail,Net Banking,MacBook,DEV216691,56.235.198.36,,89,Chennai,India,702489.29,9,21,219,26189.38,1424.99,0,0
TXN1007280,CUST507280,ACC707280,2024-08-07 21:57:17.956615,824.66,,Retail,Mobile Wallet,Tablet,DEV257501,78.224.43.231,29.0,136,,India,1211407.07,8,17,223,7867.77,11240.55,0,0
TXN1007281,CUST507281,ACC707281,2026-06-09 01:01:14.607074,1775.09,Flipkart,Travel,UPI,iPhone,DEV615279,106.78.162.204,76.0,101,London,UK,996386.12,11,28,84,20983.67,7011.79,1,0
TXN1007282,CUST507282,ACC707282,2024-09-03 03:10:17.037547,2157.48,Samsung,Electronics,Debit Card,MacBook,DEV428826,130.198.52.20,29.0,164,Tokyo,Japan,859564.94,5,2,45,2296.81,6229.97,1,0
TXN1007283,CUST507283,ACC707283,2025-03-22 00:43:10.375502,3021.03,Target,Travel,Debit Card,Tablet,DEV573246,112.185.242.50,,23,Delhi,India,1051627.42,7,38,170,27719.36,1188.46,0,1
TXN1007284,CUST507284,ACC707284,2024-11-16 20:02:43.321651,1561.01,Google Play,Electronics,Net Banking,iPhone,DEV994443,198.134.20.82,,68,Ahmedabad,India,385054.18,3,20,163,67022.87,4467.92,0,1
TXN1007285,CUST507285,ACC707285,2026-03-23 18:45:01.634987,11099.14,Amazn,Food,Mobile Wallet,Windows,DEV404174,148.240.201.57,67.0,96,Tokyo,Japan,752960.64,9,34,53,42965.81,11863.69,1,1
TXN1007286,CUST507286,ACC707286,2025-03-30 00:13:59.619754,1540.38,Flipkart,Electronics,Net Banking,iPhone,DEV207885,209.252.242.55,33.0,69,Chennai,India,1262896.09,12,1,67,17867.5,1794.63,0,1
TXN1007287,CUST507287,ACC707287,2025-07-12 04:01:37.618439,5827.23,Microsoft,E-commerce,Mobile Wallet,iPhone,DEV575864,220.71.58.37,18.0,13,Tokyo,Japan,781853.48,3,38,224,57135.15,653.7,1,0
TXN1007288,CUST507288,ACC707288,2026-05-22 01:00:39.555212,23253.96,Google Play,Retail,Credit Card,Android,DEV652655,212.77.229.227,63.0,143,Mumbai,India,357359.37,10,28,83,23054.09,4391.79,0,1
TXN1007289,CUST507289,ACC707289,2025-03-03 01:31:08.426733,11011.15,Best Buy,Retail,Mobile Wallet,Windows,DEV878849,192.112.115.99,29.0,31,Dubai,UAE,978016.43,0,26,205,12316.18,6856.59,1,1
TXN1007290,CUST507290,ACC707290,2026-01-12 08:18:13.053402,3769.61,Amazon,Food,Credit Card,MacBook,DEV264038,214.83.241.126,62.0,70,Kolkata,India,776633.14,8,31,87,36934.32,13933.0,0,1
TXN1007291,CUST507291,ACC707291,2025-03-26 11:33:01.945170,1362.4,Flipkart,Food,Mobile Wallet,Tablet,DEV918602,194.173.139.202,74.0,152,Kolkata,India,1130752.49,1,26,107,1182.22,6115.24,0,0
TXN1007292,CUST507292,ACC707292,2025-01-02 10:20:25.100589,6818.77,Costco,Food,Mobile Wallet,MacBook,DEV649632,191.54.57.68,30.0,153,Chennai,India,1067401.18,12,3,102,5434.65,11597.15,0,0
TXN1007293,CUST507293,ACC707293,2026-03-07 23:01:35.230223,630.55,Apple,Retail,Net Banking,Windows,DEV651801,175.142.177.247,43.0,17,,India,1128554.77,8,31,35,11764.96,9568.65,0,1
TXN1007294,CUST507294,ACC707294,2025-10-27 13:55:42.892915,788.2,Walmart,Travel,Net Banking,MacBook,DEV934385,198.126.132.201,33.0,149,Paris,France,424123.36,4,15,123,22478.63,14313.5,1,1
TXN1007295,CUST507295,ACC707295,2025-10-09 02:20:32.642511,2683.4,Netflix,E-commerce,Credit Card,MacBook,DEV439793,70.152.91.151,32.0,151,Toronto,Canada,1089026.38,10,5,89,66659.47,2380.28,1,0
TXN1007296,CUST507296,ACC707296,2026-01-02 18:59:24.513370,2454.95,Best Buy,Retail,Credit Card,Windows,DEV687303,219.211.47.93,56.0,104,Chennai,India,837856.73,7,17,196,1589.47,1.08,0,0
TXN1007297,CUST507297,ACC707297,2026-04-26 08:23:16.322188,2242.8,Alibaba,E-commerce,Mobile Wallet,Tablet,DEV440887,60.152.130.91,44.0,179,Hyderabad,India,798466.6,2,23,230,69040.78,8976.6,0,1
TXN1007298,CUST507298,ACC707298,2026-05-03 13:30:43.435335,4767.79,Samsung,Entertainment,Credit Card,Tablet,DEV700965,219.49.199.145,54.0,128,Ahmedabad,India,138644.86,12,27,240,39415.27,10327.81,0,0
TXN1007299,CUST507299,ACC707299,2025-12-19 04:59:29.947453,1151.1,Best Buy,Entertainment,Mobile Wallet,Windows,DEV732281,179.180.157.178,58.0,34,Ahmedabad,India,240622.21,3,33,240,66847.73,8694.08,0,1
TXN1007300,CUST507300,ACC707300,2024-08-03 08:47:03.954229,7505.05,Uber,Food,Debit Card,MacBook,DEV458541,12.197.216.150,32.0,63,Vijayawada,India,852382.21,3,25,210,10560.62,10580.15,0,1
TXN1007301,CUST507301,ACC707301,2025-03-19 13:44:57.941876,3623.07,Netflix,Retail,UPI,iPhone,DEV920507,136.169.205.34,48.0,131,Kolkata,India,1443751.78,6,21,30,24385.3,6574.37,0,0
TXN1007302,CUST507302,ACC707302,2024-07-03 03:08:33.793404,1089.15,Google Play,Retail,Mobile Wallet,Tablet,DEV696501,47.22.193.56,41.0,22,Bengaluru,India,1404209.5,2,35,116,24209.26,8110.24,0,0
TXN1007303,CUST507303,ACC707303,2026-04-17 21:03:15.526148,6159.08,Walmart,Retail,Mobile Wallet,Tablet,DEV388977,155.67.54.147,38.0,177,Hyderabad,India,889027.88,12,26,268,2908.27,9012.21,0,1
TXN1007304,CUST507304,ACC707304,2024-08-01 20:33:32.002680,5234.08,Google Play,Travel,UPI,iPhone,DEV170993,165.251.90.129,56.0,161,Sydney,Australia,17090.14,4,3,24,15437.77,3863.73,1,0
TXN1007305,CUST507305,ACC707305,2024-10-11 03:11:23.514545,2537.47,Apple,Travel,Mobile Wallet,iPhone,DEV531868,174.104.51.48,46.0,144,Singapore,Singapore,561113.93,0,20,232,74138.94,13607.81,1,0
TXN1007306,CUST507306,ACC707306,2025-06-30 16:03:28.082351,583.69,Uber,Travel,Mobile Wallet,Android,DEV829837,166.82.206.200,59.0,74,London,UK,310332.95,12,27,149,33457.99,14894.54,1,0
TXN1007307,CUST507307,ACC707307,2024-08-17 21:46:50.022802,427.63,Airbnb,Food,Mobile Wallet,Android,DEV407400,126.239.39.175,61.0,93,Mumbai,India,1006950.98,6,1,173,10812.16,5626.44,0,1
TXN1007308,CUST507308,ACC707308,2024-07-04 07:22:08.607056,1878.24,Walmart,Entertainment,Net Banking,Android,DEV641619,170.211.23.109,42.0,100,Mumbai,India,1380246.27,7,28,292,19751.33,7782.95,0,0
TXN1007309,CUST507309,ACC707309,2026-05-09 06:31:59.940043,478.25,Amazon,Entertainment,Debit Card,iPhone,DEV175527,9.73.167.153,55.0,65,Vijayawada,India,390107.33,3,15,149,33466.57,8562.62,0,1
TXN1007310,CUST507310,ACC707310,2026-04-22 03:05:29.345068,8565.53,Microsoft,Entertainment,UPI,MacBook,DEV840993,200.22.139.211,43.0,45,Kolkata,India,342333.66,5,7,281,65843.87,14536.23,0,1
TXN1007311,CUST507311,ACC707311,2025-10-04 04:50:24.859276,15755.08,Target,Travel,UPI,MacBook,DEV682940,209.39.67.168,73.0,131,Chennai,India,841566.75,4,34,221,5508.52,6453.93,0,1
TXN1007312,CUST507312,ACC707312,2026-04-20 14:34:22.208643,852.6,Google Play,Travel,Net Banking,Tablet,DEV895607,220.60.46.162,64.0,62,,India,446698.94,8,0,95,2645.8,14761.29,0,0
TXN1007313,CUST507313,ACC707313,2025-11-14 18:34:59.594159,10401.04,Target,Food,UPI,Android,DEV402935,75.190.169.75,22.0,33,Singapore,Singapore,209977.98,1,24,31,56564.26,2250.58,1,0
TXN1007314,CUST507314,ACC707314,2024-07-22 05:24:15.298307,2412.17,Microsoft,Travel,UPI,Android,DEV359782,145.88.24.185,24.0,74,Chennai,India,1065328.83,1,23,248,10165.73,11164.3,0,0
TXN1007315,CUST507315,ACC707315,2026-02-15 00:45:01.864323,1679.79,Walmart,Food,Mobile Wallet,Android,DEV738868,67.211.75.85,53.0,167,Vijayawada,India,479150.04,7,5,115,41885.57,4032.44,0,0
TXN1007316,CUST507316,ACC707316,2025-10-01 18:04:19.416103,6837.99,Netflix,Electronics,Debit Card,iPhone,DEV875504,16.48.141.100,67.0,84,Sydney,Australia,1441549.36,12,0,146,15990.71,6594.83,1,1
TXN1007317,CUST507317,ACC707317,2025-09-17 10:38:11.366565,4214.2,Uber,Retail,Debit Card,iPhone,DEV560519,209.111.81.111,41.0,54,Dubai,UAE,476383.88,1,37,47,71273.9,10353.66,1,0
TXN1007318,CUST507318,ACC707318,2025-11-03 05:25:13.002839,1171.1,Alibaba,Travel,Net Banking,Windows,DEV919725,77.149.84.152,33.0,72,Hyderabad,India,391552.79,1,13,296,16819.97,2355.42,0,0
TXN1007319,CUST507319,ACC707319,2025-10-31 08:54:35.062494,3124.82,Flipkart,Food,Mobile Wallet,Android,DEV174526,168.134.217.192,35.0,121,Paris,France,1098293.91,8,14,167,35753.63,2854.99,1,1
TXN1007320,CUST507320,ACC707320,2026-05-08 08:21:24.135236,4147.59,Costco,Food,Mobile Wallet,Tablet,DEV462972,194.113.24.46,22.0,150,Chennai,India,36030.35,0,26,106,51929.72,570.56,0,1
TXN1007321,CUST507321,ACC707321,2024-10-13 23:03:08.599494,19441.06,eBay,Food,Mobile Wallet,MacBook,DEV184663,28.211.99.91,37.0,163,Sydney,Australia,263866.52,11,2,90,39093.01,6726.25,1,1
TXN1007322,CUST507322,ACC707322,2025-07-23 12:04:20.810521,3238.3,Google Play,Electronics,UPI,MacBook,DEV984205,103.31.136.65,24.0,7,Delhi,India,216601.98,1,37,261,43999.13,10323.31,0,1
TXN1007323,CUST507323,ACC707323,2026-05-10 14:45:12.331774,2716.86,Apple,Electronics,Credit Card,MacBook,DEV715462,201.128.59.108,34.0,16,Toronto,Canada,699172.13,12,32,115,20055.45,10389.31,1,1
TXN1007324,CUST507324,ACC707324,2025-03-04 21:21:04.267139,4425.31,Target,Food,UPI,Windows,DEV947690,189.155.245.156,67.0,39,Dubai,UAE,284305.93,2,22,200,34101.41,8928.02,1,1
TXN1007325,CUST507325,ACC707325,2025-10-10 15:42:57.208529,971.77,Alibaba,Food,Net Banking,iPhone,DEV969575,220.29.242.52,36.0,149,Bengaluru,India,1187930.06,1,35,295,38450.95,3142.38,0,0
TXN1007326,CUST507326,ACC707326,2024-08-13 04:45:05.311380,3786.23,Walmart,E-commerce,Mobile Wallet,Android,DEV889183,150.125.148.2,48.0,42,Singapore,Singapore,1270823.77,10,21,143,64397.31,4453.89,1,0
TXN1007327,CUST507327,ACC707327,2025-11-04 13:41:04.941540,670.25,Google Play,Food,UPI,Tablet,DEV268164,69.50.221.173,47.0,76,Paris,France,392895.83,2,10,89,5132.38,9913.78,1,0
TXN1007328,CUST507328,ACC707328,2026-01-29 20:24:52.635913,19621.98,Alibaba,E-commerce,Debit Card,iPhone,DEV445542,210.62.127.137,70.0,175,Vijayawada,India,1335328.35,1,24,160,32269.18,3835.41,0,1
TXN1007329,CUST507329,ACC707329,2025-04-19 19:34:48.017055,2363.1,Uber,Electronics,Net Banking,Android,DEV873122,143.80.141.166,62.0,133,London,UK,1197802.63,2,1,218,23846.56,8870.49,1,1
TXN1007330,CUST507330,ACC707330,2024-08-26 12:53:45.923043,1735.52,Microsoft,Travel,Mobile Wallet,MacBook,DEV650835,15.156.255.49,59.0,153,Chennai,India,713065.14,3,31,298,685.43,5530.82,0,1
TXN1007331,CUST507331,ACC707331,2025-06-08 04:15:01.327819,12044.83,Airbnb,Retail,Credit Card,iPhone,DEV675051,58.8.80.252,19.0,87,Vijayawada,India,1071912.72,11,31,30,37800.02,7888.36,0,1
TXN1007332,CUST507332,ACC707332,2025-12-17 00:05:54.963581,849.66,Flipkart,Entertainment,Mobile Wallet,,DEV593263,211.10.54.168,44.0,47,Vijayawada,India,664339.74,6,0,4,35988.23,7294.98,0,1
TXN1007333,CUST507333,ACC707333,2026-01-16 10:53:17.741809,958.66,Amazon,Travel,Debit Card,MacBook,DEV484852,138.54.78.218,80.0,103,Ahmedabad,India,986619.57,7,29,176,26474.01,6245.34,0,0
TXN1007334,CUST507334,ACC707334,2024-11-28 23:34:07.370488,1507.31,Samsung,Retail,Net Banking,Windows,DEV833427,143.220.179.244,20.0,85,Bengaluru,India,1359773.04,8,19,21,55938.03,1776.82,0,1
TXN1007335,CUST507335,ACC707335,2026-02-05 10:12:48.326008,1155.99,Apple,Electronics,UPI,Tablet,DEV144404,100.51.117.14,48.0,119,Dubai,UAE,544458.32,0,13,209,26210.19,137.55,1,1
TXN1007336,CUST507336,ACC707336,2024-10-20 06:13:16.609012,9598.31,Target,Retail,Credit Card,Windows,DEV954588,145.12.96.152,50.0,164,Chennai,India,1204333.97,12,40,30,24898.07,8818.98,0,0
TXN1007337,CUST507337,ACC707337,2024-07-18 03:19:40.566902,635.69,eBay,Retail,Mobile Wallet,Tablet,DEV143292,221.52.239.53,24.0,42,Vijayawada,India,830108.85,0,22,48,35053.57,10012.27,0,1
TXN1007338,CUST507338,ACC707338,2024-09-15 05:01:07.095516,2788.42,eBay,Food,Debit Card,Android,DEV917614,148.168.101.32,51.0,105,Ahmedabad,India,1050760.09,6,0,179,26026.73,6349.7,0,1
TXN1007339,CUST507339,ACC707339,2025-05-02 11:38:23.714055,737.97,Best Buy,Travel,UPI,Tablet,DEV510212,61.140.74.196,,33,New York,USA,1483344.24,5,33,287,56027.91,2500.16,1,0
TXN1007340,CUST507340,ACC707340,2025-07-25 00:18:39.981281,429.51,Target,Food,Net Banking,Windows,DEV988382,215.27.98.66,66.0,170,Chennai,India,822556.28,3,16,124,53606.02,4479.42,0,0
TXN1007341,CUST507341,ACC707341,2026-05-13 10:36:21.654410,203.77,Uber,Retail,Mobile Wallet,Windows,DEV579054,206.85.71.204,68.0,172,Vijayawada,India,793445.4,12,32,165,36355.56,5124.86,0,1
TXN1007342,CUST507342,ACC707342,2024-09-19 08:20:38.028738,5310.54,Microsoft,Travel,Net Banking,Android,DEV251999,98.80.211.14,45.0,53,Delhi,India,1321966.91,2,6,67,17708.06,7587.35,0,0
TXN1007343,CUST507343,ACC707343,2024-09-03 08:03:57.754586,667.2,Alibaba,Food,Credit Card,Android,DEV312907,119.17.100.193,35.0,148,Vijayawada,India,1481092.78,9,23,103,55483.74,5955.52,0,1
TXN1007344,CUST507344,ACC707344,2025-09-27 21:17:07.079537,985.9,Samsung,Retail,Debit Card,Tablet,DEV397643,181.232.187.195,19.0,3,Vijayawada,India,1401541.89,12,22,117,45378.21,6694.71,0,1
TXN1007345,CUST507345,ACC707345,2024-12-06 18:23:28.949981,2595.97,Samsung,Travel,Debit Card,Android,DEV605397,157.131.34.24,53.0,94,Hyderabad,India,970688.67,1,1,21,31347.7,12114.12,0,1
TXN1007346,CUST507346,ACC707346,2025-12-03 00:38:16.202936,3825.01,Amazon,Retail,UPI,Tablet,DEV949523,174.131.96.212,45.0,32,Kolkata,India,97862.65,5,34,215,2253.95,2641.04,0,0
TXN1007347,CUST507347,ACC707347,2025-06-02 14:44:55.255608,728.24,Apple,Retail,UPI,Windows,DEV183951,175.99.230.1,42.0,173,Vijayawada,India,464220.33,1,14,126,5007.64,5758.4,0,0
TXN1007348,CUST507348,ACC707348,2025-11-06 21:45:22.692725,3153.81,Target,E-commerce,Mobile Wallet,,DEV453903,131.177.27.173,75.0,144,Hyderabad,India,843268.25,0,16,177,7410.65,4741.69,0,0
TXN1007349,CUST507349,ACC707349,2025-07-11 03:54:19.920347,9313.55,Walmart,Entertainment,Debit Card,iPhone,DEV219047,19.12.70.253,40.0,28,Kolkata,India,1375753.3,3,28,267,57812.47,11528.0,0,1
TXN1007350,CUST507350,ACC707350,2025-03-15 19:27:19.443548,2344.05,Flipkart,Electronics,Mobile Wallet,Tablet,DEV763149,176.159.109.48,,80,Toronto,Canada,66829.88,4,28,131,13536.85,7589.42,1,0
TXN1007351,CUST507351,ACC707351,2026-03-08 20:12:36.244281,932.64,Target,Entertainment,UPI,MacBook,DEV526728,214.224.241.69,45.0,114,Pune,India,711994.74,11,22,262,41447.5,8049.39,0,1
TXN1007352,CUST507352,ACC707352,2024-09-03 02:49:43.726340,510.52,Amazon,E-commerce,Mobile Wallet,Windows,DEV125798,204.31.62.77,51.0,53,Mumbai,India,831339.06,8,4,165,49450.39,295.86,0,1
TXN1007353,CUST507353,ACC707353,2026-01-13 17:12:08.217832,2110.97,Alibaba,Electronics,Mobile Wallet,Windows,DEV354571,2.102.46.125,51.0,10,Mumbai,India,625697.46,1,29,266,41748.47,6709.44,0,1
TXN1007354,CUST507354,ACC707354,2025-05-26 07:41:23.684744,1793.97,Microsoft,Travel,Net Banking,MacBook,DEV102792,197.52.88.100,63.0,159,Singapore,Singapore,1288450.68,5,24,258,5002.12,4740.71,1,1
TXN1007355,CUST507355,ACC707355,2026-04-05 20:09:34.454443,4455.92,Samsung,Electronics,Net Banking,Tablet,DEV320769,174.109.12.110,32.0,179,Vijayawada,India,1252412.31,10,0,203,25096.57,932.31,0,1
TXN1007356,CUST507356,ACC707356,2026-05-16 20:10:35.384373,2986.07,Airbnb,Travel,Credit Card,Tablet,DEV277360,190.77.6.221,45.0,82,Vijayawada,India,112605.0,1,18,43,56397.47,5740.12,0,0
TXN1007357,CUST507357,ACC707357,2025-03-23 09:14:09.276493,1028.0,Uber,E-commerce,UPI,Windows,DEV140522,84.73.199.95,48.0,51,Vijayawada,India,274269.86,0,29,296,35892.35,12513.38,0,1
TXN1007358,CUST507358,ACC707358,2026-04-15 23:22:33.528590,423.26,Netflix,Food,Mobile Wallet,iPhone,DEV426546,208.9.16.216,48.0,168,Pune,India,654902.1,5,9,111,14431.5,375.84,0,1
TXN1007359,CUST507359,ACC707359,2025-07-28 16:28:43.780458,445.84,Microsoft,Entertainment,Debit Card,Tablet,DEV388929,211.106.35.117,47.0,13,Chennai,India,314341.4,8,33,282,7862.13,2566.45,0,1
